frame_count,raw_arrival_time,arrival_time
3939000,1746789133.573773,1746789133.5235326
3942000,1746789133.6080832,1746789133.557843
3945000,1746789133.6381073,1746789133.587867
3948000,1746789133.6757824,1746789133.6255422
3951000,1746789133.7233214,1746789133.6730812
3954000,1746789133.7504106,1746789133.7001703
3957000,1746789133.7856698,1746789133.7354295
3960000,1746789133.816453,1746789133.7662127
3963000,1746789133.8510244,1746789133.800784
3966000,1746789133.8803217,1746789133.8300815
3969000,1746789133.9110992,1746789133.860859
3972000,1746789133.9451208,1746789133.8948805
3975000,1746789133.9954295,1746789133.9451892
3978000,1746789134.0261157,1746789133.9758754
3981000,1746789134.0598798,1746789134.0096395
3984000,1746789134.0890067,1746789134.0387664
3987000,1746789134.1263032,1746789134.076063
3990000,1746789134.1552472,1746789134.105007
3993000,1746789134.1832478,1746789134.1330075
3996000,1746789134.2279704,1746789134.17773
3999000,1746789134.2622964,1746789134.2120562
4002000,1746789134.2900186,1746789134.2397783
4005000,1746789134.317677,1746789134.2674367
4008000,1746789134.3550787,1746789134.3048384
4011000,1746789134.3882334,1746789134.3379931
4014000,1746789134.4205134,1746789134.370273
4017000,1746789134.4561698,1746789134.4059296
4020000,1746789134.464787,1746789134.4145467
4023000,1746789134.5053494,1746789134.4551091
4026000,1746789134.5300107,1746789134.4797704
4029000,1746789134.5629458,1746789134.5127056
4032000,1746789134.6309822,1746789134.580742
4035000,1746789134.6602616,1746789134.6100214
4038000,1746789134.6878283,1746789134.637588
4041000,1746789134.7253213,1746789134.675081
4044000,1746789134.7349584,1746789134.6847181
4047000,1746789134.767704,1746789134.7174637
4050000,1746789134.8028455,1746789134.7526052
4053000,1746789134.8331432,1746789134.782903
4056000,1746789134.9131317,1746789134.8628914
4059000,1746789134.915411,1746789134.8651707
4062000,1746789134.930205,1746789134.8799648
4065000,1746789134.957853,1746789134.9076128
4068000,1746789135.011846,1746789134.9616058
4071000,1746789135.0427885,1746789134.9925482
4074000,1746789135.0734272,1746789135.023187
4077000,1746789135.107973,1746789135.0577328
4080000,1746789135.1364512,1746789135.086211
4083000,1746789135.1700735,1746789135.1198332
4086000,1746789135.2036602,1746789135.15342
4089000,1746789135.2437797,1746789135.1935394
4092000,1746789135.2806692,1746789135.230429
4095000,1746789135.3156192,1746789135.265379
4098000,1746789135.3489828,1746789135.2987425
4101000,1746789135.3808944,1746789135.3306541
4104000,1746789135.4108994,1746789135.3606591
4107000,1746789135.4447336,1746789135.3944933
4110000,1746789135.4756238,1746789135.4253836
4113000,1746789135.5053706,1746789135.4551303
4116000,1746789135.5588045,1746789135.5085642
4119000,1746789135.5880682,1746789135.537828
4122000,1746789135.6235547,1746789135.5733144
4125000,1746789135.6538203,1746789135.60358
4128000,1746789135.680479,1746789135.6302388
4131000,1746789135.7189345,1746789135.6686943
4134000,1746789135.7486763,1746789135.698436
4137000,1746789135.7553074,1746789135.7050672
4140000,1746789135.8355525,1746789135.7853122
4143000,1746789135.861065,1746789135.8108246
4146000,1746789135.8897686,1746789135.8395283
4149000,1746789135.9258013,1746789135.875561
4152000,1746789135.9612186,1746789135.9109783
4155000,1746789135.9891887,1746789135.9389484
4158000,1746789136.0232794,1746789135.9730392
4161000,1746789136.0354853,1746789135.985245
4164000,1746789136.0653348,1746789136.0150945
4167000,1746789136.098996,1746789136.0487556
4170000,1746789136.1288657,1746789136.0786254
4173000,1746789136.1636682,1746789136.1134279
4176000,1746789136.247069,1746789136.1968286
4179000,1746789136.2659721,1746789136.2157319
4182000,1746789136.2762134,1746789136.2259731
4185000,1746789136.2939255,1746789136.2436852
4188000,1746789136.3504992,1746789136.3002589
4191000,1746789136.3736694,1746789136.323429
4194000,1746789136.4084988,1746789136.3582585
4197000,1746789136.437994,1746789136.3877537
4200000,1746789136.4843667,1746789136.4341264
4203000,1746789136.5050788,1746789136.4548385
4206000,1746789136.5414398,1746789136.4911995
4209000,1746789136.5861177,1746789136.5358775
4212000,1746789136.614917,1746789136.5646768
4215000,1746789136.6512938,1746789136.6010535
4218000,1746789136.6847477,1746789136.6345074
4221000,1746789136.713289,1746789136.6630487
4224000,1746789136.7440283,1746789136.693788
4227000,1746789136.7782233,1746789136.727983
4230000,1746789136.8085606,1746789136.7583203
4233000,1746789136.8702524,1746789136.820012
4236000,1746789136.890278,1746789136.8400378
4239000,1746789136.9184313,1746789136.868191
4242000,1746789136.9527888,1746789136.9025486
4245000,1746789136.990352,1746789136.9401116
4248000,1746789137.0150373,1746789136.964797
4251000,1746789137.0492272,1746789136.998987
4254000,1746789137.0828876,1746789137.0326474
4257000,1746789137.127901,1746789137.0776608
4260000,1746789137.1632044,1746789137.1129642
4263000,1746789137.1929097,1746789137.1426694
4266000,1746789137.2326458,1746789137.1824055
4269000,1746789137.2593007,1746789137.2090604
4272000,1746789137.2831855,1746789137.2329452
4275000,1746789137.3130975,1746789137.2628572
4278000,1746789137.340416,1746789137.2901757
4281000,1746789137.3799605,1746789137.3297203
4284000,1746789137.4088655,1746789137.3586252
4287000,1746789137.4604871,1746789137.4102468
4290000,1746789137.490377,1746789137.4401367
4293000,1746789137.5237415,1746789137.4735012
4296000,1746789137.5527399,1746789137.5024996
4299000,1746789137.5907001,1746789137.5404599
4302000,1746789137.614721,1746789137.5644808
4305000,1746789137.6550944,1746789137.604854
4308000,1746789137.680949,1746789137.6307087
4311000,1746789137.7197526,1746789137.6695123
4314000,1746789137.753767,1746789137.7035267
4317000,1746789137.7750564,1746789137.724816
4320000,1746789137.8152833,1746789137.765043
4323000,1746789137.8404236,1746789137.7901833
4326000,1746789137.8932617,1746789137.8430214
4329000,1746789137.923899,1746789137.8736587
4332000,1746789137.960511,1746789137.9102707
4335000,1746789137.991029,1746789137.9407887
4338000,1746789138.0017614,1746789137.9515212
4341000,1746789138.0227919,1746789137.9725516
4344000,1746789138.0748718,1746789138.0246315
4347000,1746789138.102846,1746789138.0526056
4350000,1746789138.1339023,1746789138.083662
4353000,1746789138.163427,1746789138.1131868
4356000,1746789138.2583022,1746789138.208062
4359000,1746789138.2710357,1746789138.2207954
4362000,1746789138.2940702,1746789138.24383
4365000,1746789138.2982001,1746789138.2479599
4368000,1746789138.3432863,1746789138.293046
4371000,1746789138.3732626,1746789138.3230224
4374000,1746789138.4083235,1746789138.3580832
4377000,1746789138.4389126,1746789138.3886724
4380000,1746789138.4735556,1746789138.4233153
4383000,1746789138.5010786,1746789138.4508383
4386000,1746789138.535074,1746789138.4848337
4389000,1746789138.5705543,1746789138.520314
4392000,1746789138.6279094,1746789138.5776691
4395000,1746789138.659733,1746789138.6094928
4398000,1746789138.6900547,1746789138.6398144
4401000,1746789138.7333524,1746789138.6831121
4404000,1746789138.7422073,1746789138.691967
4407000,1746789138.770014,1746789138.7197738
4410000,1746789138.8028302,1746789138.75259
4413000,1746789138.8368754,1746789138.7866352
4416000,1746789138.8701816,1746789138.8199413
4419000,1746789138.9038117,1746789138.8535714
4422000,1746789138.9332216,1746789138.8829813
4425000,1746789138.9835756,1746789138.9333353
4428000,1746789139.0205252,1746789138.970285
4431000,1746789139.0453684,1746789138.9951282
4434000,1746789139.0734375,1746789139.0231972
4437000,1746789139.1277013,1746789139.077461
4440000,1746789139.155266,1746789139.1050258
4443000,1746789139.1703944,1746789139.1201541
4446000,1746789139.2003489,1746789139.1501086
4449000,1746789139.2640457,1746789139.2138054
4452000,1746789139.290295,1746789139.2400546
4455000,1746789139.3503077,1746789139.3000674
4458000,1746789139.3529456,1746789139.3027053
4461000,1746789139.410882,1746789139.3606417
4464000,1746789139.4333465,1746789139.3831062
4467000,1746789139.4502008,1746789139.3999605
4470000,1746789139.4738207,1746789139.4235804
4473000,1746789139.5283434,1746789139.4781032
4476000,1746789139.5583665,1746789139.5081263
4479000,1746789139.5920665,1746789139.5418262
4482000,1746789139.625216,1746789139.5749757
4485000,1746789139.6528645,1746789139.6026242
4488000,1746789139.6837628,1746789139.6335225
4491000,1746789139.717847,1746789139.6676068
4494000,1746789139.7329533,1746789139.682713
4497000,1746789139.7477179,1746789139.6974776
4500000,1746789139.8336651,1746789139.7834249
4503000,1746789139.8582385,1746789139.8079982
4506000,1746789139.8939285,1746789139.8436882
4509000,1746789139.9209201,1746789139.8706799
4512000,1746789139.9584742,1746789139.908234
4515000,1746789139.983556,1746789139.9333158
4518000,1746789139.9923697,1746789139.9421294
4521000,1746789140.0327952,1746789139.982555
4524000,1746789140.0666645,1746789140.0164242
4527000,1746789140.0960262,1746789140.045786
4530000,1746789140.1303334,1746789140.0800931
4533000,1746789140.161787,1746789140.1115468
4536000,1746789140.2303693,1746789140.180129
4539000,1746789140.260897,1746789140.2106566
4542000,1746789140.2786758,1746789140.2284355
4545000,1746789140.3152053,1746789140.264965
4548000,1746789140.3372219,1746789140.2869816
4551000,1746789140.3700252,1746789140.3197849
4554000,1746789140.4029126,1746789140.3526723
4557000,1746789140.43296,1746789140.3827198
4560000,1746789140.4682093,1746789140.417969
4563000,1746789140.4982185,1746789140.4479783
4566000,1746789140.5707603,1746789140.52052
4569000,1746789140.5954301,1746789140.5451899
4572000,1746789140.6223476,1746789140.5721073
4575000,1746789140.692982,1746789140.6427417
4578000,1746789140.6988328,1746789140.6485925
4581000,1746789140.7138803,1746789140.66364
4584000,1746789140.7449799,1746789140.6947396
4587000,1746789140.776132,1746789140.7258918
4590000,1746789140.8184838,1746789140.7682436
4593000,1746789140.8489022,1746789140.798662
4596000,1746789140.8812819,1746789140.8310416
4599000,1746789140.928917,1746789140.8786767
4602000,1746789140.964798,1746789140.9145577
4605000,1746789140.9950786,1746789140.9448383
4608000,1746789141.0235555,1746789140.9733152
4611000,1746789141.0555353,1746789141.005295
4614000,1746789141.0983303,1746789141.04809
4617000,1746789141.1815515,1746789141.1313112
4620000,1746789141.1847265,1746789141.1344862
4623000,1746789141.1945283,1746789141.144288
4626000,1746789141.224865,1746789141.1746247
4629000,1746789141.2592318,1746789141.2089915
4632000,1746789141.2889032,1746789141.238663
4635000,1746789141.306064,1746789141.2558236
4638000,1746789141.3348925,1746789141.2846522
4641000,1746789141.3690867,1746789141.3188465
4644000,1746789141.43323,1746789141.3829896
4647000,1746789141.4655244,1746789141.4152842
4650000,1746789141.552911,1746789141.5026708
4653000,1746789141.55484,1746789141.5045998
4656000,1746789141.5604165,1746789141.5101762
4659000,1746789141.5737805,1746789141.5235403
4662000,1746789141.6316488,1746789141.5814085
4665000,1746789141.6538594,1746789141.603619
4668000,1746789141.6811385,1746789141.6308982
4671000,1746789141.7076259,1746789141.6573856
4674000,1746789141.740692,1746789141.6904516
4677000,1746789141.773421,1746789141.7231808
4680000,1746789141.8521173,1746789141.801877
4683000,1746789141.8665113,1746789141.816271
4686000,1746789141.8916185,1746789141.8413782
4689000,1746789141.9144957,1746789141.8642554
4692000,1746789141.9441326,1746789141.8938923
4695000,1746789142.0524695,1746789142.0022292
4698000,1746789142.0559673,1746789142.005727
4701000,1746789142.0593393,1746789142.009099
4704000,1746789142.0696185,1746789142.0193782
4707000,1746789142.1213286,1746789142.0710883
4710000,1746789142.1549523,1746789142.104712
4713000,1746789142.1839283,1746789142.133688
4716000,1746789142.2200058,1746789142.1697655
4719000,1746789142.250564,1746789142.2003238
4722000,1746789142.281716,1746789142.2314758
4725000,1746789142.3134172,1746789142.263177
4728000,1746789142.347066,1746789142.2968256
4731000,1746789142.3958154,1746789142.345575
4734000,1746789142.425477,1746789142.3752367
4737000,1746789142.4556468,1746789142.4054065
4740000,1746789142.4831984,1746789142.4329581
4743000,1746789142.5163953,1746789142.466155
4746000,1746789142.5458677,1746789142.4956274
4749000,1746789142.649789,1746789142.5995488
4752000,1746789142.6514986,1746789142.6012583
4755000,1746789142.6611214,1746789142.610881
4758000,1746789142.689043,1746789142.6388028
4761000,1746789142.720558,1746789142.6703176
4764000,1746789142.7538648,1746789142.7036245
4767000,1746789142.7853966,1746789142.7351563
4770000,1746789142.8208187,1746789142.7705784
4773000,1746789142.8542275,1746789142.8039873
4776000,1746789142.8684452,1746789142.8182049
4779000,1746789142.8977406,1746789142.8475003
4782000,1746789142.928766,1746789142.8785257
4785000,1746789142.9692507,1746789142.9190104
4788000,1746789143.0337727,1746789142.9835324
4791000,1746789143.0639691,1746789143.0137289
4794000,1746789143.1002614,1746789143.0500212
4797000,1746789143.126101,1746789143.0758607
4800000,1746789143.1375258,1746789143.0872855
4803000,1746789143.168835,1746789143.1185946
4806000,1746789143.204297,1746789143.1540568
4809000,1746789143.2388608,1746789143.1886206
4812000,1746789143.2749243,1746789143.224684
4815000,1746789143.3092442,1746789143.2590039
4818000,1746789143.3442338,1746789143.2939935
4821000,1746789143.3789222,1746789143.328682
4824000,1746789143.3963444,1746789143.3461041
4827000,1746789143.4632068,1746789143.4129665
4830000,1746789143.4790165,1746789143.4287763
4833000,1746789143.5092378,1746789143.4589975
4836000,1746789143.5389073,1746789143.488667
4839000,1746789143.5738013,1746789143.523561
4842000,1746789143.605645,1746789143.5554047
4845000,1746789143.638845,1746789143.5886047
4848000,1746789143.6858966,1746789143.6356564
4851000,1746789143.7193074,1746789143.6690671
4854000,1746789143.7510715,1746789143.7008312
4857000,1746789143.7910473,1746789143.740807
4860000,1746789143.823291,1746789143.7730508
4863000,1746789143.8433604,1746789143.7931201
4866000,1746789143.878654,1746789143.8284137
4869000,1746789143.9104521,1746789143.8602118
4872000,1746789143.96635,1746789143.9161098
4875000,1746789143.9899113,1746789143.939671
4878000,1746789144.022864,1746789143.9726238
4881000,1746789144.0607417,1746789144.0105014
4884000,1746789144.1008706,1746789144.0506303
4887000,1746789144.1259332,1746789144.075693
4890000,1746789144.1589785,1746789144.1087382
4893000,1746789144.1935513,1746789144.143311
4896000,1746789144.2332811,1746789144.1830409
4899000,1746789144.2629116,1746789144.2126713
4902000,1746789144.2942352,1746789144.243995
4905000,1746789144.3283176,1746789144.2780774
4908000,1746789144.3550446,1746789144.3048043
4911000,1746789144.38888,1746789144.3386397
4914000,1746789144.4259875,1746789144.3757472
4917000,1746789144.4355712,1746789144.385331
4920000,1746789144.469984,1746789144.4197438
4923000,1746789144.4982364,1746789144.4479961
4926000,1746789144.5304534,1746789144.4802132
4929000,1746789144.5734723,1746789144.523232
4932000,1746789144.6536179,1746789144.6033776
4935000,1746789144.6690402,1746789144.6188
4938000,1746789144.6992989,1746789144.6490586
4941000,1746789144.7157218,1746789144.6654816
4944000,1746789144.751491,1746789144.7012508
4947000,1746789144.7872264,1746789144.7369862
4950000,1746789144.8169794,1746789144.7667391
4953000,1746789144.8443153,1746789144.794075
4956000,1746789144.8762248,1746789144.8259845
4959000,1746789144.9114928,1746789144.8612525
4962000,1746789144.9368234,1746789144.886583
4965000,1746789144.9713366,1746789144.9210963
4968000,1746789145.0217223,1746789144.971482
4971000,1746789145.0578597,1746789145.0076194
4974000,1746789145.1380436,1746789145.0878034
4977000,1746789145.1413722,1746789145.091132
4980000,1746789145.145283,1746789145.0950427
4983000,1746789145.1710134,1746789145.120773
4986000,1746789145.204062,1746789145.1538217
4989000,1746789145.253746,1746789145.2035058
4992000,1746789145.2842577,1746789145.2340174
4995000,1746789145.3223674,1746789145.2721272
4998000,1746789145.3556428,1746789145.3054025
5001000,1746789145.3870366,1746789145.3367963
5004000,1746789145.408856,1746789145.3586156
5007000,1746789145.4450083,1746789145.394768
5010000,1746789145.4804685,1746789145.4302282
5013000,1746789145.522889,1746789145.4726486
5016000,1746789145.6141844,1746789145.563944
5019000,1746789145.6342037,1746789145.5839634
5022000,1746789145.6474211,1746789145.5971808
5025000,1746789145.6588352,1746789145.608595
5028000,1746789145.7232604,1746789145.6730201
5031000,1746789145.7448587,1746789145.6946185
5034000,1746789145.7972457,1746789145.7470055
5037000,1746789145.8073509,1746789145.7571106
5040000,1746789145.8683524,1746789145.8181121
5043000,1746789145.8865619,1746789145.8363216
5046000,1746789145.9281943,1746789145.877954
5049000,1746789145.951752,1746789145.9015117
5052000,1746789145.9934185,1746789145.9431782
5055000,1746789146.01474,1746789145.9644997
5058000,1746789146.0633318,1746789146.0130916
5061000,1746789146.0853305,1746789146.0350902
5064000,1746789146.1381927,1746789146.0879524
5067000,1746789146.1514637,1746789146.1012235
5070000,1746789146.1594038,1746789146.1091635
5073000,1746789146.1994524,1746789146.1492121
5076000,1746789146.2718575,1746789146.2216172
5079000,1746789146.2821946,1746789146.2319543
5082000,1746789146.4285686,1746789146.3783283
5085000,1746789146.4327059,1746789146.3824656
5088000,1746789146.4361157,1746789146.3858755
5091000,1746789146.4395118,1746789146.3892715
5094000,1746789146.4416366,1746789146.3913963
5097000,1746789146.4653735,1746789146.4151332
5100000,1746789146.4745593,1746789146.424319
5103000,1746789146.5333803,1746789146.48314
5106000,1746789146.5483973,1746789146.498157
5109000,1746789146.5982401,1746789146.5479999
5112000,1746789146.6645653,1746789146.614325
5115000,1746789146.6787407,1746789146.6285005
5118000,1746789146.7502832,1746789146.700043
5121000,1746789146.7693522,1746789146.719112
5124000,1746789146.7790265,1746789146.7287862
5127000,1746789146.8138778,1746789146.7636375
5130000,1746789146.8309135,1746789146.7806733
5133000,1746789146.8778512,1746789146.827611
5136000,1746789146.89692,1746789146.8466797
5139000,1746789146.932478,1746789146.8822377
5142000,1746789146.9457672,1746789146.895527
5145000,1746789147.013085,1746789146.9628446
5148000,1746789147.0860326,1746789147.0357924
5151000,1746789147.1057858,1746789147.0555456
5154000,1746789147.1174169,1746789147.0671766
5157000,1746789147.1382604,1746789147.08802
5160000,1746789147.1488795,1746789147.0986392
5163000,1746789147.2076464,1746789147.157406
5166000,1746789147.223479,1746789147.1732388
5169000,1746789147.2630122,1746789147.212772
5172000,1746789147.2733955,1746789147.2231553
5175000,1746789147.3644476,1746789147.3142073
5178000,1746789147.383271,1746789147.3330307
5181000,1746789147.4216444,1746789147.3714042
5184000,1746789147.4458985,1746789147.3956583
5187000,1746789147.4728954,1746789147.422655
5190000,1746789147.4863043,1746789147.436064
5193000,1746789147.5773299,1746789147.5270896
5196000,1746789147.6048093,1746789147.554569
5199000,1746789147.618557,1746789147.5683167
5202000,1746789147.6397831,1746789147.5895429
5205000,1746789147.6726353,1746789147.622395
5208000,1746789147.6914709,1746789147.6412306
5211000,1746789147.7505076,1746789147.7002673
5214000,1746789147.761914,1746789147.7116737
5217000,1746789147.8145273,1746789147.764287
5220000,1746789147.8210104,1746789147.77077
5223000,1746789147.8797543,1746789147.829514
5226000,1746789147.8963513,1746789147.846111
5229000,1746789147.9094439,1746789147.8592036
5232000,1746789147.939889,1746789147.8896487
5235000,1746789147.9714334,1746789147.9211931
5238000,1746789148.0219975,1746789147.9717572
5241000,1746789148.0530107,1746789148.0027704
5244000,1746789148.0897338,1746789148.0394936
5247000,1746789148.1238456,1746789148.0736053
5250000,1746789148.1526377,1746789148.1023974
5253000,1746789148.1805463,1746789148.130306
5256000,1746789148.2138143,1746789148.163574
5259000,1746789148.264733,1746789148.2144928
5262000,1746789148.2968724,1746789148.246632
5265000,1746789148.3242955,1746789148.2740552
5268000,1746789148.4038353,1746789148.353595
5271000,1746789148.4087102,1746789148.35847
5274000,1746789148.4213996,1746789148.3711593
5277000,1746789148.4492795,1746789148.3990393
5280000,1746789148.493796,1746789148.4435558
5283000,1746789148.5075626,1746789148.4573224
5286000,1746789148.5394464,1746789148.489206
5289000,1746789148.5819597,1746789148.5317194
5292000,1746789148.6422403,1746789148.592
5295000,1746789148.6693873,1746789148.619147
5298000,1746789148.703878,1746789148.6536376
5301000,1746789148.7305338,1746789148.6802936
5304000,1746789148.7424781,1746789148.6922379
5307000,1746789148.7654514,1746789148.7152112
5310000,1746789148.803766,1746789148.7535257
5313000,1746789148.8490484,1746789148.798808
5316000,1746789148.8815103,1746789148.83127
5319000,1746789148.9132664,1746789148.8630261
5322000,1746789148.9407034,1746789148.890463
5325000,1746789148.9709234,1746789148.9206831
5328000,1746789149.0119314,1746789148.9616911
5331000,1746789149.0455608,1746789148.9953206
5334000,1746789149.1019115,1746789149.0516713
5337000,1746789149.1243353,1746789149.074095
5340000,1746789149.226657,1746789149.1764166
5343000,1746789149.22987,1746789149.1796298
5346000,1746789149.2636878,1746789149.2134476
5349000,1746789149.2692974,1746789149.219057
5352000,1746789149.2746117,1746789149.2243714
5355000,1746789149.3161032,1746789149.265863
5358000,1746789149.3546336,1746789149.3043933
5361000,1746789149.3889623,1746789149.338722
5364000,1746789149.4130292,1746789149.362789
5367000,1746789149.4457607,1746789149.3955204
5370000,1746789149.4789248,1746789149.4286845
5373000,1746789149.505332,1746789149.4550917
5376000,1746789149.5500853,1746789149.499845
5379000,1746789149.5839286,1746789149.5336883
5382000,1746789149.6148708,1746789149.5646305
